chrom	start	end	length	name	mean.ratio
GL350242	24527	24585	59	P450_g28.2_5	0.998052173296001
GL350248	30461	30511	51	PMT_586	0.978180333785713
GL350248	32908	32957	50	Or_g60.5_1	0.970885658227512
GL350248	32959	33004	46	Or_g60.5_2	0.981687228274031
GL350248	34231	34280	50	Or_g60.4_1	0.972685546204062
GL350248	34282	34330	49	Or_g60.4_2	0.974974615797611
GL350248	37373	37423	51	Or_g60.6	0.969041004886732
GL350249	46659	46721	63	Gr_g8.4	0.99896112344748
GL350249	46872	46921	50	Gr_g8.2_1	0.999117379935205
GL350249	46923	46961	39	Gr_g8.2_2	0.999215769329526
GL350249	48564	48632	69	Gr_g8.3	0.998520091003794
GL350249	48790	48839	50	Gr_g8.1_1	0.998547672873814
GL350249	48841	48890	50	Gr_g8.1_2	0.998402099189725
GL350249	48892	48941	50	Gr_g8.1_3	0.998249504468306
GL350249	48943	48992	50	Gr_g8.1_4	0.998046311916778
GL350249	48994	49043	50	Gr_g8.1_5	0.997402858537257
GL350249	49045	49094	50	Gr_g8.1_6	0.996113764568306
GL350249	49096	49145	50	Gr_g8.1_7	0.995893063912696
GL350249	49147	49196	50	Gr_g8.1_8	0.997144503880118
GL350249	49198	49247	50	Gr_g8.1_9	0.997799664113962
GL350249	49249	49298	50	Gr_g8.1_10	0.998122148815363
GL350249	49300	49349	50	Gr_g8.1_11	0.997874187958118
GL350249	49351	49400	50	Gr_g8.1_12	0.997127112821658
GL350249	49402	49451	50	Gr_g8.1_13	0.996613300083914
GL350249	49453	49502	50	Gr_g8.1_14	0.996556846074851
GL350249	49504	49553	50	Gr_g8.1_15	0.997657487449949
GL350249	49555	49604	50	Gr_g8.1_16	0.998438707765731
GL350249	49606	49655	50	Gr_g8.1_17	0.998648922729067
GL350249	49657	49706	50	Gr_g8.1_18	0.998759616977991
GL350249	49708	49737	30	Gr_g8.1_19	0.998774461607997
GL350249	49818	49868	51	PMT_165	0.998769843552487
GL350249	49954	50003	50	PMT_164_1	0.999210369837891
GL350249	50005	50031	27	PMT_164_2	0.999062258919054
GL350249	50073	50123	51	PMT_162	0.998711682908232
GL350249	50350	50400	51	PMT_161	0.994860570396537
GL350249	50749	50799	51	PMT_160	0.998905394791907
GL350249	51872	51922	51	PMT_159	0.998790087097134
GL350249	52294	52344	51	PMT_158	0.999209600583799
GL350249	53055	53117	63	Gr_g9.4	0.998361070201988
GL350249	53195	53244	50	Gr_g9.2_1	0.999280504549841
GL350249	53246	53284	39	Gr_g9.2_2	0.999255596559425
GL350249	53371	53439	69	Gr_g9.3	0.998638595410535
GL350249	54919	54968	50	Gr_g9.1_1	0.998824936808944
GL350249	54970	55019	50	Gr_g9.1_2	0.998768839855245
GL350249	55021	55070	50	Gr_g9.1_3	0.998785824633757
GL350249	55072	55121	50	Gr_g9.1_4	0.998911596782754
GL350249	55123	55172	50	Gr_g9.1_5	0.998571000606822
GL350249	55174	55223	50	Gr_g9.1_6	0.99843728519444
GL350249	55225	55274	50	Gr_g9.1_7	0.998364782721592
GL350249	55276	55325	50	Gr_g9.1_8	0.99819755766887
GL350249	55327	55376	50	Gr_g9.1_9	0.998187109841985
GL350249	55378	55427	50	Gr_g9.1_10	0.998344337807421
GL350249	55429	55478	50	Gr_g9.1_11	0.998651099080552
GL350249	55480	55529	50	Gr_g9.1_12	0.998855353516174
GL350249	55531	55580	50	Gr_g9.1_13	0.998868451119947
GL350249	55582	55631	50	Gr_g9.1_14	0.998543307886601
GL350249	55633	55682	50	Gr_g9.1_15	0.99835346262207
GL350249	55684	55733	50	Gr_g9.1_16	0.99806794094089
GL350249	55735	55784	50	Gr_g9.1_17	0.99720138829548
GL350249	55786	55835	50	Gr_g9.1_18	0.995272438210399
GL350249	55837	55886	50	Gr_g9.1_19	0.99141621444465
GL350249	55888	55929	42	Gr_g9.1_20	0.98459921558229
GL350249	56277	56327	51	PMT_172	0.998145572105666
GL350249	56528	56578	51	PMT_171	0.976995132172262
GL350249	56963	57013	51	PMT_170	0.998043623489692
GL350249	58225	58275	51	PMT_169	0.997540514060062
GL350249	58279	58335	57	PMT_168	0.996183530581136
GL350249	58856	58906	51	PMT_166	0.960391269507815
GL350249	128058	128113	56	Control_g80.4_1	0.997505539353521
GL350249	128115	128164	50	Control_g80.4_2	0.998218909977128
GL350249	128166	128215	50	Control_g80.4_3	0.998496065066294
GL350249	128217	128266	50	Control_g80.4_4	0.998696879563555
GL350249	128268	128317	50	Control_g80.4_5	0.998819059528332
GL350249	128319	128368	50	Control_g80.4_6	0.999038113405656
GL350249	128370	128427	58	Control_g80.4_7	0.998564581029121
GL350249	128539	128597	59	Control_g80.3_1	0.998865226715326
GL350249	128599	128648	50	Control_g80.3_2	0.998701014336096
GL350249	128650	128699	50	Control_g80.3_3	0.998528673153839
GL350249	128701	128761	61	Control_g80.3_4	0.998671759883969
GL350249	128828	128887	60	Control_g80.2_1	0.999063544907257
GL350249	128889	128938	50	Control_g80.2_2	0.998776473900713
GL350249	128940	129001	62	Control_g80.2_3	0.998870734696723
GL350249	129064	129121	58	Control_g80.1_1	0.998976819643399
GL350249	129123	129172	50	Control_g80.1_2	0.998983865465605
GL350249	129174	129232	59	Control_g80.1_3	0.998998190904674
GL350249	129475	129525	51	Control_g80.5_1	0.998890969947631
GL350249	129527	129576	50	Control_g80.5_2	0.999026716441555
GL350249	129578	129627	50	Control_g80.5_3	0.999132355546883
GL350249	129629	129678	50	Control_g80.5_4	0.999058235299349
GL350249	129680	129729	50	Control_g80.5_5	0.998643914444376
GL350249	129731	129780	50	Control_g80.5_6	0.998237297041183
GL350249	129782	129831	50	Control_g80.5_7	0.998700594038678
GL350249	129833	129882	50	Control_g80.5_8	0.99870662911306
GL350249	129884	129936	53	Control_g80.5_9	0.99853812911059
GL350249	156816	156881	66	Gr_g11.4	0.995529964388174
GL350249	157027	157076	50	Gr_g11.2_1	0.997244736665942
GL350249	157078	157116	39	Gr_g11.2_2	0.997686034552756
GL350249	159422	159490	69	Gr_g11.3	0.99818097112752
GL350249	160538	160587	50	Gr_g11.1_1	0.997954342484826
GL350249	160589	160638	50	Gr_g11.1_2	0.998119504216657
GL350249	160640	160689	50	Gr_g11.1_3	0.998117092795964
GL350249	160691	160740	50	Gr_g11.1_4	0.997673199285722
GL350249	160742	160791	50	Gr_g11.1_5	0.995463250247437
GL350249	160793	160842	50	Gr_g11.1_6	0.995503703829704
GL350249	160844	160893	50	Gr_g11.1_7	0.994257503984008
GL350249	160895	160944	50	Gr_g11.1_8	0.995333484476646
GL350249	160946	160995	50	Gr_g11.1_9	0.997353716302103
GL350249	160997	161046	50	Gr_g11.1_10	0.997465030354861
GL350249	161048	161097	50	Gr_g11.1_11	0.997257414533427
GL350249	161099	161148	50	Gr_g11.1_12	0.997251694046754
GL350249	161150	161199	50	Gr_g11.1_13	0.99721724791776
GL350249	161201	161250	50	Gr_g11.1_14	0.996464172244809
GL350249	161252	161301	50	Gr_g11.1_15	0.997370093034508
GL350249	161303	161352	50	Gr_g11.1_16	0.9977363879045
GL350249	161354	161403	50	Gr_g11.1_17	0.997001300643376
GL350249	161405	161454	50	Gr_g11.1_18	0.997596881230872
GL350249	161456	161505	50	Gr_g11.1_19	0.998034886537458
GL350249	161507	161556	50	Gr_g11.1_20	0.998107668505726
GL350249	161558	161587	30	Gr_g11.1_21	0.998372642537134
GL350249	161632	161682	51	PMT_178	0.998561177277063
GL350249	162682	162732	51	PMT_177	0.99880382132377
GL350249	162755	162808	54	Gr_g10.4	0.998942070662051
GL350249	163803	163853	51	PMT_176	0.9977339846966
GL350249	164272	164322	51	PMT_175	0.996602479138691
GL350249	164476	164525	50	Gr_g10.2_1	0.998983583235738
GL350249	164527	164565	39	Gr_g10.2_2	0.999152067755147
GL350249	164689	164757	69	Gr_g10.3	0.999237933333431
GL350249	166044	166093	50	Gr_g10.1_1	0.99867375755897
GL350249	166095	166144	50	Gr_g10.1_2	0.998897344677873
GL350249	166146	166195	50	Gr_g10.1_3	0.998953835356263
GL350249	166197	166246	50	Gr_g10.1_4	0.998812393562819
GL350249	166248	166297	50	Gr_g10.1_5	0.998748697848486
GL350249	166299	166348	50	Gr_g10.1_6	0.998683346714335
GL350249	166350	166399	50	Gr_g10.1_7	0.998618536887712
GL350249	166401	166450	50	Gr_g10.1_8	0.998668915530143
GL350249	166452	166501	50	Gr_g10.1_9	0.998748342452004
GL350249	166503	166552	50	Gr_g10.1_10	0.998749277995286
GL350249	166554	166603	50	Gr_g10.1_11	0.998744411601674
GL350249	166605	166654	50	Gr_g10.1_12	0.99868769008012
GL350249	166656	166705	50	Gr_g10.1_13	0.998776907241033
GL350249	166707	166756	50	Gr_g10.1_14	0.998693159313874
GL350249	166758	166807	50	Gr_g10.1_15	0.998727364446897
GL350249	166809	166858	50	Gr_g10.1_16	0.998475292263466
GL350249	166860	166909	50	Gr_g10.1_17	0.998325674573894
GL350249	166911	166960	50	Gr_g10.1_18	0.998083612631042
GL350249	166962	166997	36	Gr_g10.1_19	0.997659234843276
GL350249	167477	167527	51	PMT_174	0.998138526445447
GL350249	168550	168600	51	PMT_173	0.997647721437475
GL350250	40888	40939	52	CSP_g5.2_1	0.998853402117177
GL350250	40941	40990	50	CSP_g5.2_2	0.998447475956012
GL350250	40992	41041	50	CSP_g5.2_3	0.998308629540223
GL350250	41043	41096	54	CSP_g5.2_4	0.998624454050945
GL350250	41683	41744	62	CSP_g5.1_1	0.998977395594793
GL350250	41746	41795	50	CSP_g5.1_2	0.998975308196557
GL350250	41797	41846	50	CSP_g5.1_3	0.998384394760213
GL350250	41848	41911	64	CSP_g5.1_4	0.997952152107863
GL350250	41920	41970	51	PMT_91	0.998157586851299
GL350250	42242	42292	51	PMT_90	0.998251373152775
GL350250	42686	42736	51	PMT_89	0.999572659920579
GL350250	43480	43530	51	PMT_88	0.998819465509972
GL350250	44273	44323	51	PMT_87	0.999405705189232
GL350250	44477	44527	51	PMT_86	0.99794606391
GL350250	44537	44587	51	PMT_85	0.998128054300346
GL350250	52100	52160	61	CSP_g1.2_1	0.99896267110526
GL350250	52162	52211	50	CSP_g1.2_2	0.998713103649167
GL350250	52213	52262	50	CSP_g1.2_3	0.998551490552166
GL350250	52264	52326	63	CSP_g1.2_4	0.998826228963724
GL350250	61060	61109	50	CSP_g1.1_1	0.999125596230691
GL350250	61111	61160	50	CSP_g1.1_2	0.998766643781447
GL350250	61162	61211	50	CSP_g1.1_3	0.998521345875901
GL350250	61213	61262	50	CSP_g1.1_4	0.998639776364797
GL350250	61264	61313	50	CSP_g1.1_5	0.998418212893022
GL350250	61315	61364	50	CSP_g1.1_6	0.998405593491017
GL350250	61366	61415	50	CSP_g1.1_7	0.998340728531218
GL350250	61417	61466	50	CSP_g1.1_8	0.997778029167678
GL350250	61468	61498	31	CSP_g1.1_9	0.997804815912067
GL350250	73909	73958	50	CSP_g7.2_1	0.99773087967186
GL350250	73960	74009	50	CSP_g7.2_2	0.997059607243671
GL350250	74011	74060	50	CSP_g7.2_3	0.996182249546585
GL350250	74062	74105	44	CSP_g7.2_4	0.99376656630837
GL350250	75389	75438	50	CSP_g7.1_1	0.998577648453144
GL350250	75440	75489	50	CSP_g7.1_2	0.998497414820919
GL350250	75491	75540	50	CSP_g7.1_3	0.998457941732614
GL350250	75542	75587	46	CSP_g7.1_4	0.998622748631995
GL350250	75701	75751	51	PMT_99	0.998672371635153
GL350250	76992	77042	51	PMT_100	0.98243660018748
GL350250	77369	77419	51	PMT_101	0.998849174806813
GL350254	54668	54717	50	Control_g77.5_1	0.977694173075815
GL350254	54719	54768	50	Control_g77.5_2	0.980986410641875
GL350254	54770	54819	50	Control_g77.5_3	0.990534861431864
GL350254	54821	54851	31	Control_g77.5_4	0.994525152450981
GL350254	54930	54990	61	Control_g77.8_1	0.997116493176731
GL350254	54992	55041	50	Control_g77.8_2	0.997860248996346
GL350254	55043	55092	50	Control_g77.8_3	0.998238289294742
GL350254	55094	55155	62	Control_g77.8_4	0.998936391563132
GL350254	55217	55270	54	Control_g77.7_1	0.998638204979965
GL350254	55272	55321	50	Control_g77.7_2	0.998460037540042
GL350254	55323	55372	50	Control_g77.7_3	0.998504140689167
GL350254	55374	55428	55	Control_g77.7_4	0.998893971926365
GL350254	55493	55542	50	Control_g77.2_1	0.998774918483605
GL350254	55544	55593	50	Control_g77.2_2	0.998849697581132
GL350254	55595	55636	42	Control_g77.2_3	0.99897645755587
GL350254	55828	55879	52	Control_g77.3_1	0.999095992821018
GL350254	55881	55930	50	Control_g77.3_2	0.999053213416469
GL350254	55932	55984	53	Control_g77.3_3	0.999012193524868
GL350254	56048	56097	50	Control_g77.10_1	0.998689695039521
GL350254	56099	56148	50	Control_g77.10_2	0.998932871642938
GL350254	56150	56199	50	Control_g77.10_3	0.998939661867052
GL350254	56201	56250	50	Control_g77.10_4	0.999045207176131
GL350254	56252	56301	50	Control_g77.10_5	0.999062132586545
GL350254	56303	56332	30	Control_g77.10_6	0.998993711637328
GL350254	57012	57061	50	Control_g77.1_1	0.99828534053757
GL350254	57063	57110	48	Control_g77.1_2	0.998590119303868
GL350254	57204	57255	52	Control_g77.13_1	0.998758110207897
GL350254	57257	57306	50	Control_g77.13_2	0.998697520138499
GL350254	57308	57357	50	Control_g77.13_3	0.99884041051698
GL350254	57359	57408	50	Control_g77.13_4	0.999022910553507
GL350254	57410	57459	50	Control_g77.13_5	0.999076679080452
GL350254	57461	57510	50	Control_g77.13_6	0.999180792658422
GL350254	57512	57561	50	Control_g77.13_7	0.998789522890699
GL350254	57563	57612	50	Control_g77.13_8	0.998264193362936
GL350254	57614	57663	50	Control_g77.13_9	0.997887992506738
GL350254	57665	57714	50	Control_g77.13_10	0.997541893232767
GL350254	57716	57768	53	Control_g77.13_11	0.998708739535537
GL350254	66011	66060	50	Gr_g6.2_1	0.998963746986912
GL350254	66062	66111	50	Gr_g6.2_2	0.998847313115482
GL350254	66113	66162	50	Gr_g6.2_3	0.998809156902878
GL350254	66164	66213	50	Gr_g6.2_4	0.998913714150838
GL350254	66215	66258	44	Gr_g6.2_5	0.99899443234383
GL350254	66960	67010	51	PMT_157	0.997991181537368
GL350254	68362	68412	51	PMT_154	0.995809322298915
GL350254	68422	68472	51	PMT_153	0.995401770129217
GL350254	69128	69177	50	PMT_152_1	0.997922674139906
GL350254	69179	69211	33	PMT_152_2	0.998052128790606
GL350254	247671	247729	59	Gr_g57.3_1	0.998951103552328
GL350254	247731	247790	60	Gr_g57.3_2	0.998968483305518
GL350254	248005	248054	50	Gr_g57.4_1	0.999151971416969
GL350254	248056	248097	42	Gr_g57.4_2	0.999041377737574
GL350254	248206	248274	69	Gr_g57.5	0.998197373025026
GL350254	251178	251238	61	Gr_g57.1_1	0.998794446601792
GL350254	251240	251289	50	Gr_g57.1_2	0.998841422182165
GL350254	251291	251340	50	Gr_g57.1_3	0.998970665588316
GL350254	251342	251391	50	Gr_g57.1_4	0.998981635662906
GL350254	251393	251442	50	Gr_g57.1_5	0.998847470493053
GL350254	251444	251493	50	Gr_g57.1_6	0.998872337949268
GL350254	251495	251544	50	Gr_g57.1_7	0.998762932514768
GL350254	251546	251595	50	Gr_g57.1_8	0.998885689396935
GL350254	251597	251646	50	Gr_g57.1_9	0.999076460359748
GL350254	251648	251697	50	Gr_g57.1_10	0.999000702344732
GL350254	251699	251748	50	Gr_g57.1_11	0.998732305504606
GL350254	251750	251811	62	Gr_g57.1_12	0.998530297438312
GL350254	252823	252872	50	Gr_g57.2_1	0.998816952109524
GL350254	252874	252923	50	Gr_g57.2_2	0.998995370603962
GL350254	252925	252974	50	Gr_g57.2_3	0.999069493944381
GL350254	252976	253025	50	Gr_g57.2_4	0.999054356810079
GL350254	253027	253076	50	Gr_g57.2_5	0.999180615274318
GL350254	253078	253109	32	Gr_g57.2_6	0.999265602187236
GL350254	253144	253194	51	PMT_325	0.998901255380033
GL350254	254657	254707	51	PMT_324	0.997830495267276
GL350254	255017	255067	51	PMT_323	0.998625816688547
GL350254	255677	255727	51	PMT_322	0.993961585429195
GL350257	41030	41096	67	P450_g15.11	0.974104352436356
GL350257	41529	41578	50	P450_g15.7_1	0.990436149253081
GL350257	41580	41619	40	P450_g15.7_2	0.991032356444509
GL350257	46005	46056	52	P450_g15.6_1	0.961874203136464
GL350257	46058	46111	54	P450_g15.6_2	0.962297633375902
GL350257	46204	46272	69	P450_g15.9	0.970802314123055
GL350257	46760	46809	50	P450_g15.3_1	0.977755531554528
GL350257	46811	46860	50	P450_g15.3_2	0.991867873771402
GL350257	46862	46911	50	P450_g15.3_3	0.995521765085989
GL350257	46913	46938	26	P450_g15.3_4	0.996227571561641
GL350257	47028	47077	50	P450_g15.1_1	0.989844421400446
GL350257	47079	47128	50	P450_g15.1_2	0.987262135785639
GL350257	47130	47179	50	P450_g15.1_3	0.987017568093445
GL350257	47181	47227	47	P450_g15.1_4	0.988721113466222
GL350257	59968	60026	59	P450_g14.6_1	0.991715953229013
GL350257	60028	60088	61	P450_g14.6_2	0.991560629708534
GL350257	60168	60221	54	P450_g14.7_1	0.990664829094826
GL350257	60223	60277	55	P450_g14.7_2	0.986202162080605
GL350257	62105	62154	50	P450_g14.9_1	0.975567126049748
GL350257	62156	62195	40	P450_g14.9_2	0.979620176696006
GL350257	62334	62383	50	P450_g14.2_1	0.971479657455707
GL350257	62385	62434	50	P450_g14.2_2	0.973097589577147
GL350257	62436	62485	50	P450_g14.2_3	0.975541621776374
GL350257	62487	62522	36	P450_g14.2_4	0.973327306902444
GL350257	62694	62766	73	P450_g14.11	0.970757701688176
GL350257	63753	63814	62	P450_g14.5_1	0.953640635578422
GL350257	65624	65675	52	P450_g14.8_1	0.954143729253013
GL350257	65677	65730	54	P450_g14.8_2	0.961472923003586
GL350257	65822	65890	69	P450_g14.12	0.976074386292774
GL350257	66648	66697	50	P450_g14.1_1	0.985837997848578
GL350257	66699	66748	50	P450_g14.1_2	0.98713386962337
GL350257	66750	66799	50	P450_g14.1_3	0.986763755583384
GL350257	66801	66847	47	P450_g14.1_4	0.989049079356154
GL350257	73692	73750	59	P450_g13.6_1	0.958744707650964
GL350257	73752	73812	61	P450_g13.6_2	0.970766359074851
GL350257	73888	73941	54	P450_g13.7_1	0.976847798026115
GL350257	73943	73997	55	P450_g13.7_2	0.980923734600367
GL350257	76425	76486	62	P450_g13.5_1	0.953382732654383
GL350257	76488	76551	64	P450_g13.5_2	0.958452148973276
GL350257	78425	78474	50	P450_g13.10_1	0.955656831665854
GL350257	78476	78503	28	P450_g13.10_2	0.964318868967819
GL350257	79113	79170	58	P450_g13.4_1	0.960022958966693
GL350257	79172	79221	50	P450_g13.4_2	0.953391400871883
GL350257	79223	79281	59	P450_g13.4_3	0.95341016280778
GL350257	79806	79852	47	P450_g13.1_4	0.963724854454019
GL350260	23933	23982	50	Control_g61.4_1	0.999060847909993
GL350260	23984	24033	50	Control_g61.4_2	0.999150903252628
GL350260	25486	25535	50	Control_g61.5_1	0.998825280948554
GL350260	25537	25586	50	Control_g61.5_2	0.998575855280406
GL350260	25588	25638	51	Control_g61.5_3	0.99849766004556
GL350260	30874	30923	50	Control_g138.1_1	0.999333754569626
GL350260	30925	30974	50	Control_g138.1_2	0.999351064175078
GL350260	30976	31025	50	Control_g138.1_3	0.998953104646407
GL350260	31027	31076	50	Control_g138.1_4	0.998943497112132
GL350260	31078	31127	50	Control_g138.1_5	0.998808416852569
GL350260	31129	31178	50	Control_g138.1_6	0.998303691657894
GL350260	31180	31229	50	Control_g138.1_7	0.998082560635375
GL350260	142075	142124	50	Control_g61.12_1	0.998541738307839
GL350260	142126	142175	50	Control_g61.12_2	0.998495912728935
GL350260	142177	142226	50	Control_g61.12_3	0.998467800914023
GL350260	142228	142277	50	Control_g61.12_4	0.998106849085727
GL350260	142279	142328	50	Control_g61.12_5	0.998080356479452
GL350260	142330	142379	50	Control_g61.12_6	0.998294893201065
GL350260	142381	142430	50	Control_g61.12_7	0.99833943237224
GL350260	142432	142481	50	Control_g61.12_8	0.998280599028162
GL350260	142483	142532	50	Control_g61.12_9	0.998246154018851
GL350260	142534	142583	50	Control_g61.12_10	0.998071155273591
GL350260	142585	142634	50	Control_g61.12_11	0.998240441640818
GL350260	142636	142685	50	Control_g61.12_12	0.998649320887198
GL350260	142687	142736	50	Control_g61.12_13	0.998991929896403
GL350260	142738	142787	50	Control_g61.12_14	0.998976412461885
GL350260	142789	142838	50	Control_g61.12_15	0.998916388737636
GL350260	142840	142873	34	Control_g61.12_16	0.998692202698604
GL350260	142943	142992	50	Control_g61.7_1	0.998752619537047
GL350260	142994	143043	50	Control_g61.7_2	0.998868497442365
GL350260	143045	143094	50	Control_g61.7_3	0.998601780934658
GL350260	143096	143123	28	Control_g61.7_4	0.998313135246779
GL350260	143208	143257	50	Control_g61.2_1	0.998383679312872
GL350260	143259	143291	33	Control_g61.2_2	0.998663403328576
GL350260	143831	143884	54	Control_g61.6_1	0.998097130599383
GL350260	143886	143935	50	Control_g61.6_2	0.998501725569785
GL350260	143937	143992	56	Control_g61.6_3	0.998505045854126
GL350260	144062	144111	50	Control_g61.1_1	0.998520686550396
GL350260	144113	144143	31	Control_g61.1_2	0.998649279072392
GL350260	144230	144279	50	Control_g61.10_1	0.998637753717068
GL350260	144281	144330	50	Control_g61.10_2	0.998656243566023
GL350260	144332	144381	50	Control_g61.10_3	0.998753994372424
GL350260	144383	144432	50	Control_g61.10_4	0.998726231461961
GL350260	144434	144483	50	Control_g61.10_5	0.998648887996563
GL350260	144485	144534	50	Control_g61.10_6	0.998562492222036
GL350260	144536	144585	50	Control_g61.10_7	0.998723716110028
GL350260	144587	144627	41	Control_g61.10_8	0.998936458884621
GL350260	157976	158025	50	Control_g61.9_1	0.998928387685272
GL350260	158027	158076	50	Control_g61.9_2	0.998733156676029
GL350260	158078	158127	50	Control_g61.9_3	0.998595965753202
GL350260	158129	158178	50	Control_g61.9_4	0.998454234802466
GL350260	158180	158227	48	Control_g61.9_5	0.998401874554896
GL350260	158363	158424	62	Control_g61.11_1	0.998687667017385
GL350260	158426	158475	50	Control_g61.11_2	0.998719037170885
GL350260	158477	158526	50	Control_g61.11_3	0.998491079522126
GL350260	158528	158577	50	Control_g61.11_4	0.998576029257048
GL350260	158579	158628	50	Control_g61.11_5	0.998427581423653
GL350260	158630	158679	50	Control_g61.11_6	0.998347170115263
GL350260	158681	158730	50	Control_g61.11_7	0.998510024304412
GL350260	158732	158781	50	Control_g61.11_8	0.998647598203601
GL350260	158783	158832	50	Control_g61.11_9	0.99878649115434
GL350260	158834	158883	50	Control_g61.11_10	0.998813703729911
GL350260	158885	158947	63	Control_g61.11_11	0.998653083321706
GL350260	159092	159141	50	Control_g61.8_1	0.99860964822413
GL350260	159143	159192	50	Control_g61.8_2	0.998748835135939
GL350260	159194	159243	50	Control_g61.8_3	0.998821395094228
GL350260	159245	159279	35	Control_g61.8_4	0.998828034131323
GL350260	162358	162407	50	Control_g61.3_1	0.999105537991286
GL350260	162409	162444	36	Control_g61.3_2	0.998846499427692
GL350264	201189	201238	50	IR_g4.9_1	0.998118820116538
GL350264	201240	201289	50	IR_g4.9_2	0.998100528642782
GL350264	201291	201323	33	IR_g4.9_3	0.998285268555615
GL350264	201458	201507	50	IR_g4.2_1	0.99857672498687
GL350264	201509	201558	50	IR_g4.2_2	0.998666895625744
GL350264	201560	201609	50	IR_g4.2_3	0.998719051166581
GL350264	201611	201660	50	IR_g4.2_4	0.998854966420013
GL350264	201662	201709	48	IR_g4.2_5	0.99869139092937
GL350264	203542	203591	50	IR_g4.13_1	1
GL350264	203593	203640	48	IR_g4.13_2	0.99953580245697
GL350264	204899	204952	54	IR_g4.6_1	0.998869021899765
GL350264	204954	205003	50	IR_g4.6_2	0.998916974538162
GL350264	205005	205060	56	IR_g4.6_3	0.998637574720211
GL350264	205191	205240	50	IR_g4.8_1	0.998581331679898
GL350264	205242	205291	50	IR_g4.8_2	0.998334058328307
GL350264	205293	205337	45	IR_g4.8_3	0.997999116933183
GL350264	206913	206962	50	IR_g4.10_1	0.99791633974472
GL350264	206964	207013	50	IR_g4.10_2	0.998196494162296
GL350264	207015	207041	27	IR_g4.10_3	0.999006792892494
GL350264	209175	209225	51	IR_g4.7_1	0.998870810433481
GL350264	209227	209276	50	IR_g4.7_2	0.998955664316919
GL350264	209278	209330	53	IR_g4.7_3	0.998840930913707
GL350264	210004	210059	56	IR_g4.5_1	0.998553765737282
GL350264	210061	210110	50	IR_g4.5_2	0.998628174646047
GL350264	210112	210168	57	IR_g4.5_3	0.9982145306856
GL350264	211093	211142	50	IR_g4.12_1	0.999310729603066
GL350264	211144	211191	48	IR_g4.12_2	0.999078725163336
GL350264	211269	211324	56	IR_g4.11_1	0.998702891992036
GL350264	211326	211382	57	IR_g4.11_2	0.998587401284856
GL350264	212318	212376	59	IR_g4.4_1	0.997585292465649
GL350264	212378	212427	50	IR_g4.4_2	0.997943075978423
GL350264	212429	212488	60	IR_g4.4_3	0.998274424568574
GL350264	213027	213079	53	IR_g4.3_1	0.998323877214399
GL350264	213081	213130	50	IR_g4.3_2	0.99836281551314
GL350264	213132	213181	50	IR_g4.3_3	0.998642496842401
GL350264	213183	213236	54	IR_g4.3_4	0.998765468013825
GL350264	214167	214216	50	IR_g4.1_1	0.998962592560841
GL350264	214218	214267	50	IR_g4.1_2	0.999041336502117
GL350264	214269	214318	50	IR_g4.1_3	0.998974257581166
GL350264	214320	214369	50	IR_g4.1_4	0.998756454465865
GL350264	214371	214420	50	IR_g4.1_5	0.998563663781101
GL350264	214422	214512	91	IR_g4.1_6|PMT_642_1	0.99881018787808
GL350264	214514	214563	50	PMT_642_2	0.998938389436827
GL350264	214565	214614	50	PMT_642_3	0.998744178803886
GL350264	214616	214665	50	PMT_642_4	0.998687753952034
GL350264	214667	214716	50	PMT_642_5	0.99880678839374
GL350264	214718	214767	50	PMT_642_6	0.998659272495938
GL350264	214769	214818	50	PMT_642_7	0.998115330955107
GL350264	214820	214869	50	PMT_642_8	0.998003845788167
GL350264	214871	214920	50	PMT_642_9	0.997395431899503
GL350264	214922	214965	44	PMT_642_10	0.996077968718353
GL350267	44976	45025	50	Control_g121.1_1	0.99176821337288
GL350267	45027	45076	50	Control_g121.1_2	0.992672551389767
GL350267	45078	45120	43	Control_g121.1_3	0.993540504414045
GL350267	47383	47438	56	Control_g121.2_1	0.997301562237436
GL350267	47440	47489	50	Control_g121.2_2	0.996632046907294
GL350267	47491	47547	57	Control_g121.2_3	0.994198361518437
GL350267	47631	47680	50	Control_g121.3_1	0.987694455472315
GL350267	47682	47731	50	Control_g121.3_2	0.967664980810499
GL350267	47733	47782	50	Control_g121.3_3	0.978414563435716
GL350267	47784	47833	50	Control_g121.3_4	0.997814495737036
GL350267	47835	47884	50	Control_g121.3_5	0.994451897834677
GL350267	47886	47915	30	Control_g121.3_6	0.989851386762063
GL350269	133778	133827	50	Control_g56.7_1	0.990207981849951
GL350269	133829	133878	50	Control_g56.7_2	0.9924126465714
GL350269	157114	157163	50	Control_g56.8_1	0.982765666840035
GL350269	157165	157214	50	Control_g56.8_2	0.972451066418801
GL350269	157216	157265	50	Control_g56.8_3	0.965796428979119
GL350269	157267	157316	50	Control_g56.8_4	0.973500584837638
GL350269	157318	157353	36	Control_g56.8_5	0.978626362646858
GL350269	157701	157745	45	Control_g56.1	0.99159972615932
GL350269	158004	158061	58	Control_g56.5_1	0.977123162341767
GL350269	158063	158112	50	Control_g56.5_2	0.971780262007349
GL350269	158114	158172	59	Control_g56.5_3	0.960680622643624
GL350272	152983	153036	54	Control_g89.4_1	0.990948751401132
GL350272	153038	153087	50	Control_g89.4_2	0.976253004348122
GL350272	153089	153138	50	Control_g89.4_3	0.952279670995712
